수집시간,매물유형,매물ID,거래유형,단지명,시도,구군,읍면동,보증금(만원),월세(만원),매매가(만원),면적(m2),평,층,방향,URL
2026-06-04 07:06:02,아파트,48225867,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,50003,0,50003,74.99,22.68,중,,https://www.zigbang.com/home/apt/items/48225867
2026-06-04 07:06:02,아파트,48225711,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,67000,0,67000,74.99,22.68,중,,https://www.zigbang.com/home/apt/items/48225711
2026-06-04 07:06:02,아파트,48225243,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,55000,0,55000,74.99,22.68,저,,https://www.zigbang.com/home/apt/items/48225243
2026-06-04 07:06:02,아파트,48224763,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,70000,0,70000,85.0,25.71,중,,https://www.zigbang.com/home/apt/items/48224763
2026-06-04 07:06:02,아파트,48224643,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,63000,0,63000,85.0,25.71,7,,https://www.zigbang.com/home/apt/items/48224643
2026-06-04 07:06:02,아파트,48224450,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,61000,0,61000,84.95,25.7,4,,https://www.zigbang.com/home/apt/items/48224450
2026-06-04 07:06:02,아파트,48224405,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,71000,0,71000,74.99,22.68,3,,https://www.zigbang.com/home/apt/items/48224405
2026-06-04 07:06:02,아파트,48224184,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,77000,0,77000,84.95,25.7,중,,https://www.zigbang.com/home/apt/items/48224184
2026-06-04 07:06:02,아파트,48224127,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,80000,0,80000,84.95,25.7,중,,https://www.zigbang.com/home/apt/items/48224127
2026-06-04 07:06:02,아파트,48224079,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,80000,0,80000,85.0,25.71,중,,https://www.zigbang.com/home/apt/items/48224079
2026-06-04 07:06:02,아파트,48223353,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,75000,0,75000,84.95,25.7,중,,https://www.zigbang.com/home/apt/items/48223353
2026-06-04 07:06:02,아파트,48223010,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,63000,0,63000,74.99,22.68,18,,https://www.zigbang.com/home/apt/items/48223010
2026-06-04 07:06:02,아파트,48222546,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,65000,0,65000,74.99,22.68,중,,https://www.zigbang.com/home/apt/items/48222546
2026-06-04 07:06:02,아파트,48013328,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,60000,0,60000,85.0,25.71,5,,https://www.zigbang.com/home/apt/items/48013328
2026-06-04 07:06:02,아파트,48013247,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,65000,0,65000,84.95,25.7,중,,https://www.zigbang.com/home/apt/items/48013247
2026-06-04 07:06:02,아파트,215543,매매,부영,,평택시,경기도 평택시 통복동,17900,0,17900,59.94,18.13,14,,https://www.zigbang.com/home/apt/items/215543
2026-06-04 07:06:02,아파트,47668860,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,49000,0,49000,59.87,18.11,26,,https://www.zigbang.com/home/apt/items/47668860
2026-06-04 07:06:02,아파트,47523711,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,68000,0,68000,74.99,22.68,중,,https://www.zigbang.com/home/apt/items/47523711
2026-06-04 07:06:02,아파트,47497247,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,68000,0,68000,84.95,25.7,저,,https://www.zigbang.com/home/apt/items/47497247
2026-06-04 07:06:02,아파트,47492430,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,70000,0,70000,84.95,25.7,21,,https://www.zigbang.com/home/apt/items/47492430
2026-06-04 07:06:02,아파트,47431245,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,80000,0,80000,84.95,25.7,중,,https://www.zigbang.com/home/apt/items/47431245
2026-06-04 07:06:02,아파트,47136394,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,57000,0,57000,74.99,22.68,고,,https://www.zigbang.com/home/apt/items/47136394
2026-06-04 07:06:02,아파트,47097184,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,55000,0,55000,74.99,22.68,저,,https://www.zigbang.com/home/apt/items/47097184
2026-06-04 07:06:02,아파트,47038387,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,58000,0,58000,74.99,22.68,고,,https://www.zigbang.com/home/apt/items/47038387
2026-06-04 07:06:02,아파트,47033865,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,71000,0,71000,84.95,25.7,저,,https://www.zigbang.com/home/apt/items/47033865
2026-06-04 07:06:02,아파트,47028721,월세,힐스테이트지제역,,평택시,경기도 평택시 통복동,15000,80,0,84.95,25.7,중,,https://www.zigbang.com/home/apt/items/47028721
2026-06-04 07:06:02,아파트,46973766,매매,힐스테이트평택3차,,평택시,경기도 평택시 통복동,41000,0,41000,73.42,22.21,23,,https://www.zigbang.com/home/apt/items/46973766
2026-06-04 07:06:02,아파트,46673608,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,60000,0,60000,74.99,22.68,고,,https://www.zigbang.com/home/apt/items/46673608
2026-06-04 07:06:02,아파트,46247336,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,63000,0,63000,74.99,22.68,중,,https://www.zigbang.com/home/apt/items/46247336
2026-06-04 07:06:02,아파트,46245819,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,65000,0,65000,84.95,25.7,25,,https://www.zigbang.com/home/apt/items/46245819
2026-06-04 07:06:02,아파트,45887825,매매,힐스테이트평택2차,,평택시,경기도 평택시 통복동,45000,0,45000,64.44,19.49,중,,https://www.zigbang.com/home/apt/items/45887825
2026-06-04 07:06:02,아파트,167083,매매,부영,,평택시,경기도 평택시 통복동,18000,0,18000,59.94,18.13,3,,https://www.zigbang.com/home/apt/items/167083
2026-06-04 07:06:02,아파트,45058610,매매,힐스테이트지제역,,평택시,경기도 평택시 통복동,68000,0,68000,85.0,25.71,고,,https://www.zigbang.com/home/apt/items/45058610
2026-06-04 07:06:02,아파트,152044,매매,개나리,,평택시,경기도 평택시 통복동,21000,0,21000,59.95,18.13,15,,https://www.zigbang.com/home/apt/items/152044
2026-06-04 07:06:02,아파트,125980,매매,개나리,,평택시,경기도 평택시 통복동,17300,0,17300,59.95,18.13,1,,https://www.zigbang.com/home/apt/items/125980
2026-06-04 07:06:02,아파트,116768,매매,부영,,평택시,경기도 평택시 통복동,17800,0,17800,59.94,18.13,2,,https://www.zigbang.com/home/apt/items/116768
2026-06-04 07:05:39,아파트,49248183,매매,e편한세상지제역,,평택시,경기도 평택시 칠원동,53000,0,53000,74.71,22.6,저,,https://www.zigbang.com/home/apt/items/49248183
2026-06-04 07:05:39,아파트,49246224,매매,더샵지제역센트럴파크1단지,,평택시,경기도 평택시 칠원동,50000,0,50000,84.8,25.65,저,,https://www.zigbang.com/home/apt/items/49246224
2026-06-04 07:05:39,아파트,49245713,전세,평택센트럴자이4단지,,평택시,경기도 평택시 칠원동,28000,0,0,72.64,21.97,22,,https://www.zigbang.com/home/apt/items/49245713
2026-06-04 07:05:39,아파트,49239081,매매,더샵지제역센트럴파크1단지,,평택시,경기도 평택시 칠원동,39000,0,39000,59.62,18.04,고,,https://www.zigbang.com/home/apt/items/49239081
2026-06-04 07:05:39,아파트,49239970,월세,더샵지제역센트럴파크3단지,,평택시,경기도 평택시 칠원동,2000,110,0,59.77,18.08,중,,https://www.zigbang.com/home/apt/items/49239970
2026-06-04 07:05:39,아파트,49238101,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,44000,0,44000,84.28,25.49,고,,https://www.zigbang.com/home/apt/items/49238101
2026-06-04 07:05:39,아파트,49238040,전세,더샵지제역센트럴파크2단지,,평택시,경기도 평택시 칠원동,32000,0,0,83.71,25.32,중,,https://www.zigbang.com/home/apt/items/49238040
2026-06-04 07:05:39,아파트,49238011,매매,평택지제역자이,,평택시,경기도 평택시 칠원동,75000,0,75000,84.98,25.71,저,,https://www.zigbang.com/home/apt/items/49238011
2026-06-04 07:05:39,아파트,49237924,전세,더샵지제역센트럴파크2단지,,평택시,경기도 평택시 칠원동,26000,0,0,59.62,18.04,중,,https://www.zigbang.com/home/apt/items/49237924
2026-06-04 07:05:39,아파트,242241,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,47000,0,47000,84.28,25.49,22,,https://www.zigbang.com/home/apt/items/242241
2026-06-04 07:05:39,아파트,49237640,매매,더샵지제역센트럴파크2단지,,평택시,경기도 평택시 칠원동,57000,0,57000,84.8,25.65,저,,https://www.zigbang.com/home/apt/items/49237640
2026-06-04 07:05:39,아파트,49237283,매매,더샵지제역센트럴파크2단지,,평택시,경기도 평택시 칠원동,45000,0,45000,74.99,22.69,저,,https://www.zigbang.com/home/apt/items/49237283
2026-06-04 07:05:39,아파트,49235962,매매,더샵지제역센트럴파크2단지,,평택시,경기도 평택시 칠원동,40000,0,40000,59.62,18.04,고,,https://www.zigbang.com/home/apt/items/49235962
2026-06-04 07:05:39,아파트,49235062,매매,더샵지제역센트럴파크2단지,,평택시,경기도 평택시 칠원동,48000,0,48000,74.97,22.68,고,,https://www.zigbang.com/home/apt/items/49235062
2026-06-04 07:05:39,아파트,49234069,전세,평택지제역자이,,평택시,경기도 평택시 칠원동,35000,0,0,85.0,25.71,고,,https://www.zigbang.com/home/apt/items/49234069
2026-06-04 07:05:39,아파트,49229525,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,46500,0,46500,84.28,25.49,중,,https://www.zigbang.com/home/apt/items/49229525
2026-06-04 07:05:39,아파트,49219865,월세,더샵지제역센트럴파크2단지,,평택시,경기도 평택시 칠원동,2000,120,0,59.77,18.08,고,,https://www.zigbang.com/home/apt/items/49219865
2026-06-04 07:05:39,아파트,49219326,매매,평택센트럴자이1단지,,평택시,경기도 평택시 칠원동,35000,0,35000,59.52,18.0,중,,https://www.zigbang.com/home/apt/items/49219326
2026-06-04 07:05:39,아파트,49219309,매매,평택센트럴자이1단지,,평택시,경기도 평택시 칠원동,40000,0,40000,72.64,21.97,중,,https://www.zigbang.com/home/apt/items/49219309
2026-06-04 07:05:39,아파트,49219300,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,43000,0,43000,84.28,25.49,중,,https://www.zigbang.com/home/apt/items/49219300
2026-06-04 07:05:39,아파트,49219259,매매,평택센트럴자이1단지,,평택시,경기도 평택시 칠원동,40000,0,40000,59.16,17.9,중,,https://www.zigbang.com/home/apt/items/49219259
2026-06-04 07:05:39,아파트,49219255,매매,평택센트럴자이1단지,,평택시,경기도 평택시 칠원동,55000,0,55000,84.39,25.53,중,,https://www.zigbang.com/home/apt/items/49219255
2026-06-04 07:05:39,아파트,49219214,매매,평택센트럴자이1단지,,평택시,경기도 평택시 칠원동,35000,0,35000,59.52,18.0,고,,https://www.zigbang.com/home/apt/items/49219214
2026-06-04 07:05:39,아파트,49219192,매매,평택센트럴자이1단지,,평택시,경기도 평택시 칠원동,37000,0,37000,72.64,21.97,중,,https://www.zigbang.com/home/apt/items/49219192
2026-06-04 07:05:39,아파트,49219164,매매,평택센트럴자이1단지,,평택시,경기도 평택시 칠원동,39000,0,39000,72.64,21.97,중,,https://www.zigbang.com/home/apt/items/49219164
2026-06-04 07:05:39,아파트,49219112,매매,평택센트럴자이1단지,,평택시,경기도 평택시 칠원동,45000,0,45000,84.39,25.53,중,,https://www.zigbang.com/home/apt/items/49219112
2026-06-04 07:05:39,아파트,49218439,매매,평택센트럴자이2단지,,평택시,경기도 평택시 칠원동,30000,0,30000,59.16,17.9,중,,https://www.zigbang.com/home/apt/items/49218439
2026-06-04 07:05:39,아파트,49217192,월세,e편한세상지제역,,평택시,경기도 평택시 칠원동,2000,130,0,74.71,22.6,저,,https://www.zigbang.com/home/apt/items/49217192
2026-06-04 07:05:39,아파트,49215196,전세,더샵지제역센트럴파크2단지,,평택시,경기도 평택시 칠원동,25000,0,0,59.62,18.04,고,,https://www.zigbang.com/home/apt/items/49215196
2026-06-04 07:05:39,아파트,49214928,매매,더샵지제역센트럴파크1단지,,평택시,경기도 평택시 칠원동,34500,0,34500,59.77,18.08,4,,https://www.zigbang.com/home/apt/items/49214928
2026-06-04 07:05:39,아파트,49214917,매매,더샵지제역센트럴파크1단지,,평택시,경기도 평택시 칠원동,42000,0,42000,74.97,22.68,저,,https://www.zigbang.com/home/apt/items/49214917
2026-06-04 07:05:39,아파트,49214741,매매,평택소사벌중흥S클래스에코시티,,평택시,경기도 평택시 칠원동,41000,0,41000,84.99,25.71,23,,https://www.zigbang.com/home/apt/items/49214741
2026-06-04 07:05:39,아파트,49214303,매매,더샵지제역센트럴파크2단지,,평택시,경기도 평택시 칠원동,47000,0,47000,74.97,22.68,중,,https://www.zigbang.com/home/apt/items/49214303
2026-06-04 07:05:39,아파트,49214218,매매,평택센트럴자이4단지,,평택시,경기도 평택시 칠원동,43000,0,43000,84.53,25.57,고,,https://www.zigbang.com/home/apt/items/49214218
2026-06-04 07:05:39,아파트,49214056,매매,평택센트럴자이4단지,,평택시,경기도 평택시 칠원동,43000,0,43000,84.53,25.57,중,,https://www.zigbang.com/home/apt/items/49214056
2026-06-04 07:05:39,아파트,49213605,매매,평택센트럴자이4단지,,평택시,경기도 평택시 칠원동,40500,0,40500,84.53,25.57,저,,https://www.zigbang.com/home/apt/items/49213605
2026-06-04 07:05:39,아파트,49213477,매매,평택센트럴자이4단지,,평택시,경기도 평택시 칠원동,39000,0,39000,72.64,21.97,중,,https://www.zigbang.com/home/apt/items/49213477
2026-06-04 07:05:39,아파트,49213336,매매,평택센트럴자이4단지,,평택시,경기도 평택시 칠원동,37500,0,37500,72.64,21.97,고,,https://www.zigbang.com/home/apt/items/49213336
2026-06-04 07:05:39,아파트,49213004,매매,평택센트럴자이4단지,,평택시,경기도 평택시 칠원동,36800,0,36800,72.64,21.97,저,,https://www.zigbang.com/home/apt/items/49213004
2026-06-04 07:05:39,아파트,49212741,매매,평택센트럴자이4단지,,평택시,경기도 평택시 칠원동,31000,0,31000,59.16,17.9,저,,https://www.zigbang.com/home/apt/items/49212741
2026-06-04 07:05:39,아파트,49212660,매매,평택센트럴자이4단지,,평택시,경기도 평택시 칠원동,33500,0,33500,59.52,18.0,고,,https://www.zigbang.com/home/apt/items/49212660
2026-06-04 07:05:39,아파트,49212408,전세,평택센트럴자이4단지,,평택시,경기도 평택시 칠원동,28000,0,0,84.53,25.57,중,,https://www.zigbang.com/home/apt/items/49212408
2026-06-04 07:05:39,아파트,49212162,월세,평택센트럴자이4단지,,평택시,경기도 평택시 칠원동,5000,160,0,98.76,29.87,고,,https://www.zigbang.com/home/apt/items/49212162
2026-06-04 07:05:39,아파트,49212068,월세,평택센트럴자이4단지,,평택시,경기도 평택시 칠원동,2000,105,0,59.52,18.0,고,,https://www.zigbang.com/home/apt/items/49212068
2026-06-04 07:05:39,아파트,49211717,매매,평택센트럴자이1단지,,평택시,경기도 평택시 칠원동,34000,0,34000,59.52,18.0,저,,https://www.zigbang.com/home/apt/items/49211717
2026-06-04 07:05:39,아파트,49209015,매매,지제역푸르지오엘리아츠,,평택시,경기도 평택시 칠원동,55000,0,55000,84.83,25.66,중,,https://www.zigbang.com/home/apt/items/49209015
2026-06-04 07:05:39,아파트,49206884,월세,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,2000,110,0,59.52,18.0,중,,https://www.zigbang.com/home/apt/items/49206884
2026-06-04 07:05:39,아파트,49206711,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,45000,0,45000,84.56,25.58,중,,https://www.zigbang.com/home/apt/items/49206711
2026-06-04 07:05:39,아파트,49203483,매매,더샵지제역센트럴파크1단지,,평택시,경기도 평택시 칠원동,40000,0,40000,59.77,18.08,고,,https://www.zigbang.com/home/apt/items/49203483
2026-06-04 07:05:39,아파트,49203410,매매,더샵지제역센트럴파크2단지,,평택시,경기도 평택시 칠원동,37000,0,37000,59.77,18.08,고,,https://www.zigbang.com/home/apt/items/49203410
2026-06-04 07:05:39,아파트,49201256,매매,e편한세상지제역,,평택시,경기도 평택시 칠원동,42000,0,42000,59.53,18.01,중,,https://www.zigbang.com/home/apt/items/49201256
2026-06-04 07:05:39,아파트,49194967,매매,더샵지제역센트럴파크2단지,,평택시,경기도 평택시 칠원동,48000,0,48000,74.97,22.68,중,,https://www.zigbang.com/home/apt/items/49194967
2026-06-04 07:05:39,아파트,49193281,매매,e편한세상지제역,,평택시,경기도 평택시 칠원동,56000,0,56000,84.05,25.43,저,,https://www.zigbang.com/home/apt/items/49193281
2026-06-04 07:05:39,아파트,49192124,매매,e편한세상지제역,,평택시,경기도 평택시 칠원동,55000,0,55000,84.81,25.65,고,,https://www.zigbang.com/home/apt/items/49192124
2026-06-04 07:05:39,아파트,49190201,전세,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,26000,0,0,59.52,18.0,저,,https://www.zigbang.com/home/apt/items/49190201
2026-06-04 07:05:39,아파트,49189875,매매,e편한세상지제역,,평택시,경기도 평택시 칠원동,41000,0,41000,59.53,18.01,중,,https://www.zigbang.com/home/apt/items/49189875
2026-06-04 07:05:39,아파트,49186761,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,45000,0,45000,84.28,25.49,고,,https://www.zigbang.com/home/apt/items/49186761
2026-06-04 07:05:39,아파트,49184322,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,32000,0,32000,59.54,18.01,고,,https://www.zigbang.com/home/apt/items/49184322
2026-06-04 07:05:39,아파트,49172256,매매,평택센트럴자이5단지,,평택시,경기도 평택시 칠원동,41000,0,41000,84.53,25.57,중,,https://www.zigbang.com/home/apt/items/49172256
2026-06-04 07:05:39,아파트,49170676,전세,더샵지제역센트럴파크1단지,,평택시,경기도 평택시 칠원동,28000,0,0,59.62,18.04,중,,https://www.zigbang.com/home/apt/items/49170676
2026-06-04 07:05:39,아파트,49169804,매매,더샵지제역센트럴파크1단지,,평택시,경기도 평택시 칠원동,36000,0,36000,59.62,18.04,2,,https://www.zigbang.com/home/apt/items/49169804
2026-06-04 07:05:39,아파트,49169273,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,51000,0,51000,98.52,29.8,4,,https://www.zigbang.com/home/apt/items/49169273
2026-06-04 07:05:39,아파트,49168829,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,43500,0,43500,84.56,25.58,중,,https://www.zigbang.com/home/apt/items/49168829
2026-06-04 07:05:39,아파트,49167940,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,44000,0,44000,84.28,25.49,저,,https://www.zigbang.com/home/apt/items/49167940
2026-06-04 07:05:39,아파트,49167853,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,43000,0,43000,84.28,25.49,저,,https://www.zigbang.com/home/apt/items/49167853
2026-06-04 07:05:39,아파트,49167372,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,40000,0,40000,72.64,21.97,고,,https://www.zigbang.com/home/apt/items/49167372
2026-06-04 07:05:39,아파트,49167305,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,40000,0,40000,72.64,21.97,1,,https://www.zigbang.com/home/apt/items/49167305
2026-06-04 07:05:39,아파트,49167262,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,39000,0,39000,72.64,21.97,고,,https://www.zigbang.com/home/apt/items/49167262
2026-06-04 07:05:39,아파트,49163550,월세,평택소사벌반도유보라아이비파크1단지,,평택시,경기도 평택시 칠원동,18000,50,0,84.9,25.68,15,,https://www.zigbang.com/home/apt/items/49163550
2026-06-04 07:05:39,아파트,49161961,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,33000,0,33000,59.52,18.0,중,,https://www.zigbang.com/home/apt/items/49161961
2026-06-04 07:05:39,아파트,49158703,매매,지제역푸르지오엘리아츠,,평택시,경기도 평택시 칠원동,53000,0,53000,84.27,25.49,중,,https://www.zigbang.com/home/apt/items/49158703
2026-06-04 07:05:39,아파트,49158458,매매,지제역푸르지오엘리아츠,,평택시,경기도 평택시 칠원동,58500,0,58500,84.83,25.66,고,,https://www.zigbang.com/home/apt/items/49158458
2026-06-04 07:05:39,아파트,49147801,매매,e편한세상지제역,,평택시,경기도 평택시 칠원동,46500,0,46500,74.71,22.6,저,,https://www.zigbang.com/home/apt/items/49147801
2026-06-04 07:05:39,아파트,49147343,전세,평택소사벌중흥S클래스에코시티,,평택시,경기도 평택시 칠원동,29000,0,0,84.99,25.71,19,,https://www.zigbang.com/home/apt/items/49147343
2026-06-04 07:05:39,아파트,49144688,매매,평택소사벌우미린레이크파크,,평택시,경기도 평택시 칠원동,38000,0,38000,84.98,25.71,21,,https://www.zigbang.com/home/apt/items/49144688
2026-06-04 07:05:39,아파트,49133273,월세,e편한세상지제역,,평택시,경기도 평택시 칠원동,1000,120,0,59.44,17.98,6,,https://www.zigbang.com/home/apt/items/49133273
2026-06-04 07:05:39,아파트,49132825,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,32000,0,32000,59.52,18.0,고,,https://www.zigbang.com/home/apt/items/49132825
2026-06-04 07:05:39,아파트,49132671,월세,평택소사벌반도유보라아이비파크2단지,,평택시,경기도 평택시 칠원동,2000,120,0,84.66,25.61,8,,https://www.zigbang.com/home/apt/items/49132671
2026-06-04 07:05:39,아파트,49132654,월세,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,3000,140,0,84.56,25.58,저,,https://www.zigbang.com/home/apt/items/49132654
2026-06-04 07:05:39,아파트,49132037,매매,e편한세상지제역,,평택시,경기도 평택시 칠원동,56000,0,56000,84.05,25.43,고,,https://www.zigbang.com/home/apt/items/49132037
2026-06-04 07:05:39,아파트,49130083,매매,더샵지제역센트럴파크3단지,,평택시,경기도 평택시 칠원동,32000,0,32000,59.62,18.04,중,,https://www.zigbang.com/home/apt/items/49130083
2026-06-04 07:05:39,아파트,49128051,매매,더샵지제역센트럴파크3단지,,평택시,경기도 평택시 칠원동,48000,0,48000,84.8,25.65,고,,https://www.zigbang.com/home/apt/items/49128051
2026-06-04 07:05:39,아파트,49219625,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,35000,0,35000,59.54,18.01,중,,https://www.zigbang.com/home/apt/items/49219625
2026-06-04 07:05:39,아파트,49126294,전세,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,26000,0,0,59.52,18.0,중,,https://www.zigbang.com/home/apt/items/49126294
2026-06-04 07:05:39,아파트,49125828,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,46000,0,46000,84.56,25.58,중,,https://www.zigbang.com/home/apt/items/49125828
2026-06-04 07:05:39,아파트,49122740,매매,e편한세상지제역,,평택시,경기도 평택시 칠원동,35000,0,35000,59.44,17.98,저,,https://www.zigbang.com/home/apt/items/49122740
2026-06-04 07:05:39,아파트,49122054,매매,e편한세상지제역,,평택시,경기도 평택시 칠원동,39000,0,39000,59.53,18.01,중,,https://www.zigbang.com/home/apt/items/49122054
2026-06-04 07:05:39,아파트,49121046,매매,e편한세상지제역,,평택시,경기도 평택시 칠원동,48000,0,48000,74.71,22.6,중,,https://www.zigbang.com/home/apt/items/49121046
2026-06-04 07:05:39,아파트,49116101,매매,힐스테이트지제역퍼스티움,,평택시,경기도 평택시 칠원동,47000,0,47000,59.96,18.14,중,,https://www.zigbang.com/home/apt/items/49116101
2026-06-04 07:05:39,아파트,239878,매매,더샵지제역센트럴파크1단지,,평택시,경기도 평택시 칠원동,46000,0,46000,74.97,22.68,17,,https://www.zigbang.com/home/apt/items/239878
2026-06-04 07:05:39,아파트,49115039,매매,힐스테이트지제역퍼스티움,,평택시,경기도 평택시 칠원동,62000,0,62000,84.72,25.63,중,,https://www.zigbang.com/home/apt/items/49115039
2026-06-04 07:05:39,아파트,49103414,월세,평택소사벌반도유보라아이비파크2단지,,평택시,경기도 평택시 칠원동,4000,100,0,84.9,25.68,6,,https://www.zigbang.com/home/apt/items/49103414
2026-06-04 07:05:39,아파트,49102141,매매,e편한세상지제역,,평택시,경기도 평택시 칠원동,40000,0,40000,59.53,18.01,8,,https://www.zigbang.com/home/apt/items/49102141
2026-06-04 07:05:39,아파트,49099548,전세,더샵지제역센트럴파크1단지,,평택시,경기도 평택시 칠원동,27000,0,0,74.99,22.69,중,,https://www.zigbang.com/home/apt/items/49099548
2026-06-04 07:05:39,아파트,49097386,매매,더샵지제역센트럴파크1단지,,평택시,경기도 평택시 칠원동,40000,0,40000,59.62,18.04,24,,https://www.zigbang.com/home/apt/items/49097386
2026-06-04 07:05:39,아파트,49096203,매매,평택소사벌중흥S클래스에코시티,,평택시,경기도 평택시 칠원동,37000,0,37000,84.99,25.71,저,,https://www.zigbang.com/home/apt/items/49096203
2026-06-04 07:05:39,아파트,49094184,매매,평택센트럴자이5단지,,평택시,경기도 평택시 칠원동,54000,0,54000,98.76,29.87,중,,https://www.zigbang.com/home/apt/items/49094184
2026-06-04 07:05:39,아파트,49088143,매매,지제역푸르지오엘리아츠,,평택시,경기도 평택시 칠원동,59000,0,59000,84.83,25.66,고,,https://www.zigbang.com/home/apt/items/49088143
2026-06-04 07:05:39,아파트,49085169,매매,평택소사벌호반베르디움,,평택시,경기도 평택시 칠원동,41500,0,41500,84.2,25.47,12,,https://www.zigbang.com/home/apt/items/49085169
2026-06-04 07:05:39,아파트,49085081,매매,평택소사벌호반베르디움,,평택시,경기도 평택시 칠원동,45000,0,45000,84.25,25.49,고,,https://www.zigbang.com/home/apt/items/49085081
2026-06-04 07:05:39,아파트,49084364,매매,평택소사벌반도유보라아이비파크2단지,,평택시,경기도 평택시 칠원동,33000,0,33000,84.66,25.61,9,,https://www.zigbang.com/home/apt/items/49084364
2026-06-04 07:05:39,아파트,49076352,매매,평택센트럴자이3단지,,평택시,경기도 평택시 칠원동,33000,0,33000,59.54,18.01,중,,https://www.zigbang.com/home/apt/items/49076352
2026-06-04 07:05:39,아파트,49070036,매매,평택소사벌우미린레이크파크,,평택시,경기도 평택시 칠원동,36000,0,36000,84.98,25.71,저,,https://www.zigbang.com/home/apt/items/49070036
2026-06-04 07:05:39,아파트,49067087,매매,힐스테이트지제역퍼스티움,,평택시,경기도 평택시 칠원동,59000,0,59000,84.72,25.63,중,,https://www.zigbang.com/home/apt/items/49067087
2026-06-04 07:05:39,아파트,240026,매매,더샵지제역센트럴파크1단지,,평택시,경기도 평택시 칠원동,45000,0,45000,74.73,22.61,17,,https://www.zigbang.com/home/apt/items/240026
2026-06-04 07:05:39,아파트,49063434,매매,평택소사벌호반베르디움,,평택시,경기도 평택시 칠원동,45000,0,45000,84.2,25.47,16,,https://www.zigbang.com/home/apt/items/49063434
2026-06-04 07:05:39,아파트,49063050,전세,더샵지제역센트럴파크1단지,,평택시,경기도 평택시 칠원동,28000,0,0,74.97,22.68,중,,https://www.zigbang.com/home/apt/items/49063050
2026-06-04 07:05:39,아파트,49056724,매매,평택소사벌중흥S클래스에코시티,,평택시,경기도 평택시 칠원동,40000,0,40000,84.99,25.71,중,,https://www.zigbang.com/home/apt/items/49056724
2026-06-04 07:05:39,아파트,49055501,월세,평택센트럴자이2단지,,평택시,경기도 평택시 칠원동,2000,130,0,84.54,25.57,고,,https://www.zigbang.com/home/apt/items/49055501
2026-06-04 07:05:39,아파트,49052177,매매,힐스테이트지제역퍼스티움,,평택시,경기도 평택시 칠원동,47000,0,47000,59.85,18.1,고,,https://www.zigbang.com/home/apt/items/49052177
